                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    116,                 0.7294,                0.46607,                 1.0361,                0.48572,                0.30334,                0.31223,                0.14668,                 2.0677,                 2.6645,                 2.1629,             0.00022918,             0.00022918,             0.00022918
                    117,                0.71936,                0.46718,                 1.0304,                0.39061,                 0.3478,                0.32494,                0.14625,                 2.0499,                 2.5614,                 2.1283,             0.00022657,             0.00022657,             0.00022657
                    118,                0.70937,                0.46213,                 1.0265,                0.47354,                0.36317,                0.32773,                0.14877,                 2.0345,                 2.5662,                 2.1406,             0.00022397,             0.00022397,             0.00022397
                    119,                0.70819,                0.45278,                 1.0207,                0.41207,                0.33385,                 0.3083,                0.13647,                 2.0737,                 2.6201,                 2.1717,             0.00022137,             0.00022137,             0.00022137
                    120,                0.70725,                0.45228,                 1.0328,                0.43386,                0.28568,                0.30633,                0.13796,                 2.0748,                 2.6101,                 2.1866,             0.00021876,             0.00021876,             0.00021876
                    121,                0.71851,                0.45929,                 1.0262,                0.40086,                0.37548,                0.32323,                0.14374,                 2.0542,                 2.5649,                 2.1581,             0.00021616,             0.00021616,             0.00021616
                    122,                0.69844,                 0.4524,                 1.0277,                0.40536,                0.34556,                0.31568,                0.14285,                 2.0534,                 2.5864,                 2.1532,             0.00021356,             0.00021356,             0.00021356
                    123,                0.70951,                0.45691,                 1.0287,                0.41473,                0.31469,                0.31262,                0.13999,                 2.0713,                 2.5556,                 2.1784,             0.00021095,             0.00021095,             0.00021095
                    124,                0.69598,                0.44874,                 1.0225,                0.41455,                0.31375,                0.30064,                0.13661,                 2.0324,                 2.6424,                 2.1399,             0.00020835,             0.00020835,             0.00020835
                    125,                0.69527,                0.44624,                 1.0167,                0.34291,                0.35055,                0.30044,                0.13762,                 2.0558,                 2.6432,                 2.1745,             0.00020574,             0.00020574,             0.00020574
                    126,                0.69092,                0.43977,                  1.015,                0.40731,                0.32179,                0.30973,                0.14105,                 2.0611,                 2.6121,                 2.2084,             0.00020314,             0.00020314,             0.00020314
                    127,                0.68937,                0.44311,                 1.0184,                0.42961,                0.31404,                0.29751,                0.13394,                 2.0473,                 2.6755,                 2.1882,             0.00020054,             0.00020054,             0.00020054
