                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.46518,                0.34144,                0.95978,                0.91988,                0.88814,                0.93808,                0.85605,                0.50387,                0.49243,                0.98318,             0.00035028,             0.00035028,             0.00035028
                    113,                0.46618,                0.33772,                 0.9557,                0.92163,                0.88031,                0.93877,                0.85766,                 0.5042,                0.50411,                 0.9825,             0.00034647,             0.00034647,             0.00034647
                    114,                0.47201,                0.34144,                0.95557,                 0.9157,                 0.8906,                0.93939,                0.85786,                 0.5077,                0.50933,                0.97951,             0.00034267,             0.00034267,             0.00034267
                    115,                0.46021,                0.34268,                0.95364,                0.92467,                0.88269,                0.93672,                0.85588,                0.50545,                0.50825,                0.98366,             0.00033886,             0.00033886,             0.00033886
                    116,                 0.4616,                0.33488,                  0.956,                0.92472,                0.87336,                0.93469,                0.85496,                 0.5046,                0.51606,                0.98508,             0.00033505,             0.00033505,             0.00033505
                    117,                0.46237,                0.33448,                0.95556,                0.93035,                0.87891,                0.93671,                0.85709,                0.49372,                0.50116,                0.97208,             0.00033125,             0.00033125,             0.00033125
                    118,                0.45991,                0.33866,                 0.9541,                0.92804,                0.87716,                0.93755,                0.85678,                 0.5051,                0.50238,                0.98566,             0.00032744,             0.00032744,             0.00032744
                    119,                0.46188,                0.33882,                0.95871,                0.91747,                0.89212,                0.94113,                0.85981,                0.50142,                0.49856,                0.98327,             0.00032363,             0.00032363,             0.00032363
                    120,                0.45795,                0.33488,                0.95399,                0.90697,                0.88468,                 0.9373,                 0.8548,                0.50905,                0.52514,                0.98659,             0.00031983,             0.00031983,             0.00031983
                    121,                0.45782,                0.33479,                0.95117,                0.91074,                0.88325,                0.93808,                0.85662,                0.50068,                0.51515,                0.98161,             0.00031602,             0.00031602,             0.00031602
                    122,                0.45841,                0.33352,                0.95092,                0.92226,                0.87705,                0.93493,                 0.8557,                0.50494,                 0.5188,                0.97898,             0.00031221,             0.00031221,             0.00031221
                    123,                0.44669,                0.31907,                0.94683,                0.92505,                0.88486,                0.93706,                0.85824,                0.50412,                0.51809,                0.98436,             0.00030841,             0.00030841,             0.00030841
                    124,                0.45162,                0.32611,                0.95074,                 0.9247,                0.88206,                0.93772,                0.85784,                0.50444,                0.51483,                0.98754,              0.0003046,              0.0003046,              0.0003046
                    125,                0.45318,                0.32822,                0.94971,                0.92739,                0.88395,                0.93951,                0.86015,                 0.4998,                0.50025,                0.98867,             0.00030079,             0.00030079,             0.00030079
                    126,                0.45175,                0.32621,                0.95365,                0.92455,                0.88143,                0.93881,                0.85836,                0.50358,                0.49202,                0.98822,             0.00029699,             0.00029699,             0.00029699
                    127,                0.45456,                0.32984,                0.95413,                0.92223,                0.89037,                 0.9397,                0.85815,                0.50361,                0.49333,                0.99276,             0.00029318,             0.00029318,             0.00029318
                    128,                0.44268,                0.31928,                0.94351,                0.92247,                0.88627,                0.93963,                0.85991,                0.50207,                0.49437,                0.98363,             0.00028937,             0.00028937,             0.00028937
                    129,                0.44852,                0.32657,                0.94692,                0.93027,                0.87995,                0.93912,                0.86075,                0.50311,                0.50521,                0.98005,             0.00028557,             0.00028557,             0.00028557
                    130,                0.43944,                0.31222,                0.94368,                0.91299,                0.88798,                0.93691,                0.85862,                0.50185,                0.50103,                0.98718,             0.00028176,             0.00028176,             0.00028176
                    131,                0.44558,                0.31882,                0.94753,                0.92394,                0.89413,                0.93858,                 0.8594,                0.50349,                0.49249,                0.99172,             0.00027796,             0.00027796,             0.00027796
                    132,                0.44626,                0.31633,                0.94584,                0.92488,                0.88325,                0.93779,                 0.8593,                0.49856,                0.49988,                0.98775,             0.00027415,             0.00027415,             0.00027415
                    133,                0.44545,                0.32257,                0.94535,                0.91623,                0.88901,                0.93525,                0.85581,                0.50409,                0.50053,                0.98726,             0.00027034,             0.00027034,             0.00027034
                    134,                0.43485,                0.31439,                 0.9406,                0.92077,                0.87745,                0.93507,                0.85692,                0.50072,                0.50802,                0.98752,             0.00026654,             0.00026654,             0.00026654
                    135,                0.44423,                0.31615,                0.94371,                0.92529,                0.88291,                0.93806,                0.86055,                0.49799,                0.51796,                  0.985,             0.00026273,             0.00026273,             0.00026273
                    136,                0.44178,                0.31806,                 0.9454,                0.93321,                 0.8767,                0.93645,                0.85953,                0.49703,                0.50967,                0.98586,             0.00025892,             0.00025892,             0.00025892
                    137,                0.43468,                0.31461,                0.94162,                 0.9228,                0.87626,                0.93413,                0.85653,                0.49868,                0.51255,                0.98812,             0.00025512,             0.00025512,             0.00025512
                    138,                0.43287,                0.31659,                0.94094,                0.92026,                0.88037,                0.93476,                0.85656,                0.49782,                0.50382,                0.98775,             0.00025131,             0.00025131,             0.00025131
                    139,                0.43961,                0.31554,                0.94652,                 0.9101,                0.89013,                0.93714,                0.85992,                0.50231,                0.50058,                 0.9922,              0.0002475,              0.0002475,              0.0002475
                    140,                0.43465,                0.31256,                0.94259,                0.92174,                0.87162,                0.93207,                0.85424,                0.50191,                0.51843,                0.99431,              0.0002437,              0.0002437,              0.0002437
                    141,                0.42796,                0.30885,                0.94094,                0.92962,                0.87361,                0.93568,                0.85896,                0.50321,                0.51492,                0.99227,             0.00023989,             0.00023989,             0.00023989
                    142,                0.43339,                0.30769,                 0.9422,                 0.9228,                 0.8715,                0.93411,                0.85905,                0.49584,                0.50939,                0.98337,             0.00023608,             0.00023608,             0.00023608
                    143,                0.42903,                0.30702,                0.94086,                0.92591,                 0.8663,                0.93199,                0.85613,                 0.4915,                0.50657,                 0.9773,             0.00023228,             0.00023228,             0.00023228
                    144,                0.43349,                0.30828,                0.94145,                0.92283,                0.87096,                0.92993,                0.85447,                 0.4953,                0.51436,                0.98491,             0.00022847,             0.00022847,             0.00022847
                    145,                0.42334,                0.29896,                0.93851,                0.91874,                0.87825,                 0.9295,                0.85583,                0.49588,                0.52009,                0.98442,             0.00022466,             0.00022466,             0.00022466
                    146,                0.42673,                0.30171,                0.93689,                0.92011,                0.87971,                0.93289,                0.85814,                0.49365,                0.50162,                0.98118,             0.00022086,             0.00022086,             0.00022086
                    147,                0.42841,                0.30079,                0.94026,                0.92861,                0.86752,                0.93352,                 0.8602,                0.48977,                0.49813,                0.98067,             0.00021705,             0.00021705,             0.00021705
                    148,                0.41982,                0.29619,                0.93584,                0.92065,                0.87504,                0.93298,                0.85937,                0.49126,                0.51339,                0.97877,             0.00021324,             0.00021324,             0.00021324
                    149,                0.42242,                 0.2984,                0.93838,                0.92388,                0.87493,                 0.9348,                 0.8593,                0.49351,                0.50126,                0.98069,             0.00020944,             0.00020944,             0.00020944
                    150,                0.42203,                0.29647,                0.93786,                0.92471,                0.87576,                0.93356,                0.85904,                0.49329,                0.50684,                0.98346,             0.00020563,             0.00020563,             0.00020563
                    151,                0.42107,                0.29478,                0.93625,                0.92822,                0.87273,                0.93461,                0.86003,                0.49304,                0.50522,                 0.9835,             0.00020182,             0.00020182,             0.00020182
                    152,                0.41848,                0.29736,                0.93747,                0.92312,                0.87393,                0.93371,                0.85699,                0.49636,                0.50268,                0.98282,             0.00019802,             0.00019802,             0.00019802
                    153,                0.41914,                0.29593,                0.93338,                0.91001,                 0.8864,                0.93508,                0.86072,                0.49118,                 0.5048,                0.97507,             0.00019421,             0.00019421,             0.00019421
