                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                0.77309,                0.64334,                 1.0949,                0.61677,                0.56811,                0.59919,                0.47262,                 1.0061,                 1.6517,                  1.477,             0.00015429,             0.00015429,             0.00015429
                     99,                0.76371,                0.63073,                 1.0895,                0.60664,                0.62256,                0.62911,                0.49677,                 1.0108,                 1.6259,                 1.4826,             0.00015284,             0.00015284,             0.00015284
                    100,                0.76911,                0.64161,                 1.0909,                0.55325,                0.61704,                0.60005,                0.46677,                 1.0214,                 1.6489,                 1.4834,             0.00015138,             0.00015138,             0.00015138
                    101,                0.75287,                0.60694,                 1.0798,                 0.6043,                0.59782,                0.60088,                0.47996,                 1.0173,                 1.7717,                 1.4519,             0.00014993,             0.00014993,             0.00014993
                    102,                0.76548,                0.62424,                 1.0891,                0.59106,                0.58444,                0.59936,                0.46344,                 1.0237,                 1.6537,                 1.4737,             0.00014847,             0.00014847,             0.00014847
                    103,                0.76113,                0.61141,                 1.0744,                0.63087,                0.58246,                 0.6059,                0.47658,                 1.0056,                 1.6635,                 1.4745,             0.00014701,             0.00014701,             0.00014701
                    104,                 0.7479,                0.61734,                 1.0779,                0.60146,                0.58446,                0.60402,                0.47127,                 1.0282,                 1.7227,                 1.4821,             0.00014556,             0.00014556,             0.00014556
                    105,                0.74499,                0.59989,                 1.0785,                0.63456,                0.59205,                 0.6184,                 0.4841,                 1.0202,                 1.6225,                 1.4825,              0.0001441,              0.0001441,              0.0001441
                    106,                0.75203,                  0.615,                 1.0818,                 0.6261,                 0.5825,                 0.6223,                0.48751,                 1.0439,                 1.6282,                  1.493,             0.00014265,             0.00014265,             0.00014265
                    107,                0.74884,                0.60705,                 1.0768,                0.64067,                0.58974,                0.61403,                0.48332,                 1.0082,                  1.665,                 1.4769,             0.00014119,             0.00014119,             0.00014119
                    108,                0.74671,                0.60055,                 1.0762,                0.70965,                0.56028,                0.62277,                0.48353,                 1.0362,                 1.7098,                 1.4981,             0.00013974,             0.00013974,             0.00013974
                    109,                 0.7359,                0.60168,                 1.0689,                0.66066,                0.59813,                0.62414,                0.48953,                 1.0188,                 1.6669,                 1.4915,             0.00013828,             0.00013828,             0.00013828
                    110,                0.72946,                0.58881,                 1.0695,                0.59617,                0.61333,                0.60654,                0.47367,                  1.022,                  1.648,                 1.4872,             0.00013683,             0.00013683,             0.00013683
                    111,                0.72507,                0.58904,                 1.0718,                0.66372,                0.55553,                0.60925,                0.47935,                 1.0315,                 1.7567,                 1.4868,             0.00013537,             0.00013537,             0.00013537
                    112,                0.73944,                 0.6011,                 1.0804,                0.59332,                0.59169,                0.59576,                0.47398,                 1.0182,                 1.6882,                 1.4904,             0.00013392,             0.00013392,             0.00013392
                    113,                 0.7279,                0.59286,                 1.0718,                0.61708,                0.61621,                0.60221,                0.47208,                 1.0369,                 1.7342,                 1.5158,             0.00013246,             0.00013246,             0.00013246
                    114,                0.72841,                0.58299,                 1.0643,                0.61731,                0.61518,                0.61395,                0.48052,                 1.0404,                 1.6299,                 1.5109,             0.00013101,             0.00013101,             0.00013101
                    115,                0.72085,                0.57873,                 1.0686,                0.63025,                0.57043,                0.61841,                0.49223,                 1.0086,                 1.6913,                 1.4738,             0.00012955,             0.00012955,             0.00012955
                    116,                0.71549,                0.57562,                 1.0667,                 0.6109,                0.61584,                0.61148,                0.47699,                 1.0257,                 1.6589,                 1.4931,              0.0001281,              0.0001281,              0.0001281
                    117,                0.71367,                 0.5822,                 1.0671,                0.55904,                0.62041,                0.60318,                0.46964,                 1.0268,                 1.7247,                 1.4853,             0.00012664,             0.00012664,             0.00012664
                    118,                0.71419,                0.57788,                 1.0621,                0.59271,                0.60166,                0.58728,                0.46057,                  1.011,                 1.7853,                 1.4741,             0.00012519,             0.00012519,             0.00012519
                    119,                0.71133,                0.57415,                 1.0632,                0.63166,                0.56782,                0.59235,                0.46189,                 1.0265,                 1.8011,                  1.491,             0.00012373,             0.00012373,             0.00012373
                    120,                0.71417,                0.57007,                 1.0572,                0.62216,                0.60699,                0.60795,                0.47709,                 1.0012,                  1.714,                 1.4743,             0.00012227,             0.00012227,             0.00012227
                    121,                0.72077,                0.57044,                 1.0592,                0.67319,                0.55988,                0.60831,                0.46917,                 1.0217,                 1.7278,                 1.4802,             0.00012082,             0.00012082,             0.00012082
                    122,                0.71119,                0.55826,                 1.0533,                0.58473,                0.63316,                0.60801,                0.47784,                 1.0261,                 1.7176,                 1.4863,             0.00011936,             0.00011936,             0.00011936
                    123,                0.70364,                0.55876,                 1.0556,                0.56243,                0.62065,                 0.5961,                0.46551,                 1.0247,                  1.698,                 1.4843,             0.00011791,             0.00011791,             0.00011791
                    124,                0.70558,                0.56737,                 1.0551,                0.62141,                0.59115,                0.60337,                0.47249,                 1.0443,                 1.6913,                 1.5072,             0.00011645,             0.00011645,             0.00011645
                    125,                0.70032,                 0.5572,                 1.0583,                 0.5671,                0.62497,                0.59569,                 0.4676,                 1.0391,                 1.6893,                  1.516,               0.000115,               0.000115,               0.000115
                    126,                0.70353,                0.56923,                 1.0617,                0.61301,                0.59529,                0.60634,                0.47582,                 1.0219,                 1.7525,                 1.5133,             0.00011354,             0.00011354,             0.00011354
                    127,                0.68788,                0.54218,                 1.0489,                0.64383,                0.56167,                0.60896,                0.47356,                  1.031,                 1.7194,                 1.5112,             0.00011209,             0.00011209,             0.00011209
                    128,                0.69695,                0.54782,                 1.0564,                0.63252,                0.58156,                0.61489,                0.47635,                 1.0374,                 1.7197,                 1.5154,             0.00011063,             0.00011063,             0.00011063
