                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                  1.415,                 1.3699,                 1.6856,                 0.2793,                0.32534,                 0.2465,                0.10658,                 2.0812,                 2.4903,                  2.379,             0.00025261,             0.00025261,             0.00025261
                    108,                 1.4123,                 1.3846,                 1.6836,                0.30442,                 0.2963,                0.24547,                0.10538,                 2.1238,                 2.4981,                 2.4171,             0.00025001,             0.00025001,             0.00025001
                    109,                 1.4111,                  1.378,                 1.6911,                0.41904,                0.23639,                0.23143,                0.09996,                 2.1151,                 2.5132,                 2.3919,              0.0002474,              0.0002474,              0.0002474
                    110,                 1.3983,                 1.3778,                 1.6783,                0.34102,                0.30618,                0.24828,                0.10258,                  2.124,                 2.4441,                 2.4219,              0.0002448,              0.0002448,              0.0002448
                    111,                 1.4015,                 1.3403,                 1.6752,                0.39717,                0.26562,                0.24789,                0.10545,                 2.1314,                 2.4764,                 2.4012,              0.0002422,              0.0002422,              0.0002422
                    112,                 1.4023,                 1.3527,                 1.6738,                0.29843,                0.28671,                0.23343,                0.10256,                  2.118,                 2.4739,                 2.4027,             0.00023959,             0.00023959,             0.00023959
                    113,                 1.3937,                 1.3476,                 1.6615,                0.23431,                0.32509,                0.23107,                0.10361,                 2.1049,                 2.4687,                 2.3783,             0.00023699,             0.00023699,             0.00023699
                    114,                 1.4068,                 1.3446,                 1.6676,                0.30654,                0.28981,                0.23546,                0.10009,                 2.1212,                 2.4906,                 2.3887,             0.00023439,             0.00023439,             0.00023439
                    115,                 1.4001,                 1.3543,                 1.6702,                0.33228,                0.31922,                 0.2486,                0.10598,                 2.1038,                 2.4252,                 2.3629,             0.00023178,             0.00023178,             0.00023178
                    116,                   1.39,                 1.3215,                 1.6533,                0.27736,                0.30018,                0.23482,                 0.1022,                 2.1263,                  2.487,                 2.3871,             0.00022918,             0.00022918,             0.00022918
                    117,                 1.3811,                 1.3117,                 1.6438,                 0.2595,                0.29453,                0.23846,                0.10098,                 2.1352,                 2.5372,                 2.4238,             0.00022657,             0.00022657,             0.00022657
                    118,                 1.3686,                 1.3119,                 1.6422,                0.23028,                0.29611,                0.22945,                0.10497,                 2.1184,                 2.4734,                 2.3948,             0.00022397,             0.00022397,             0.00022397
                    119,                 1.3871,                 1.3114,                 1.6464,                0.29244,                0.28776,                0.23627,                0.10593,                 2.1381,                  2.505,                 2.4195,             0.00022137,             0.00022137,             0.00022137
                    120,                 1.3658,                  1.296,                 1.6418,                0.25223,                0.30613,                0.23393,                0.09946,                 2.1619,                 2.4935,                 2.4264,             0.00021876,             0.00021876,             0.00021876
                    121,                 1.3965,                 1.3095,                 1.6561,                0.35351,                0.28759,                0.22907,                0.09809,                 2.1547,                 2.5268,                 2.4518,             0.00021616,             0.00021616,             0.00021616
                    122,                 1.3671,                 1.2991,                 1.6386,                0.38744,                0.26564,                0.23216,                0.09701,                 2.1752,                 2.5514,                 2.4625,             0.00021356,             0.00021356,             0.00021356
                    123,                 1.3813,                 1.3024,                 1.6523,                0.29774,                0.31936,                0.27041,                0.10992,                 2.1716,                 2.4679,                 2.4257,             0.00021095,             0.00021095,             0.00021095
                    124,                 1.3583,                 1.2883,                  1.633,                0.32046,                0.32118,                0.26033,                0.10776,                 2.1599,                 2.5036,                 2.4333,             0.00020835,             0.00020835,             0.00020835
                    125,                 1.3635,                 1.2899,                 1.6349,                0.23594,                0.36042,                0.25862,                0.11217,                 2.1461,                 2.4645,                 2.4391,             0.00020574,             0.00020574,             0.00020574
                    126,                 1.3506,                 1.2701,                 1.6182,                 0.2668,                0.32547,                0.24056,                0.10289,                 2.1772,                 2.5031,                 2.4371,             0.00020314,             0.00020314,             0.00020314
                    127,                 1.3638,                  1.277,                  1.623,                0.25201,                0.31328,                0.23719,                0.10017,                 2.1378,                 2.5113,                 2.4059,             0.00020054,             0.00020054,             0.00020054
