                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                 0.5855,                0.50698,                 1.1173,                0.90827,                0.86828,                0.93999,                0.83838,                0.54953,                0.51357,                  1.083,             0.00028557,             0.00028557,             0.00028557
                    130,                0.57299,                0.49334,                 1.1103,                0.90846,                0.86886,                0.93638,                0.83775,                0.55142,                0.52034,                 1.0845,             0.00028176,             0.00028176,             0.00028176
                    131,                0.58061,                 0.5006,                  1.114,                0.89642,                0.88688,                0.93732,                0.83977,                0.54749,                0.51893,                 1.0836,             0.00027796,             0.00027796,             0.00027796
                    132,                0.58586,                0.49798,                 1.1176,                0.89153,                0.87541,                0.93522,                0.83912,                0.55048,                0.52587,                 1.0871,             0.00027415,             0.00027415,             0.00027415
                    133,                0.58183,                0.49627,                  1.115,                 0.8824,                0.87612,                0.93256,                0.83636,                0.54905,                0.52336,                 1.0815,             0.00027034,             0.00027034,             0.00027034
                    134,                0.56951,                0.48682,                 1.1033,                0.90943,                0.86065,                0.93541,                0.83888,                0.54901,                0.53181,                 1.0778,             0.00026654,             0.00026654,             0.00026654
                    135,                 0.5842,                0.49247,                 1.1117,                0.89235,                0.88054,                0.93845,                0.84045,                0.54947,                0.51533,                 1.0827,             0.00026273,             0.00026273,             0.00026273
                    136,                0.57833,                0.49525,                  1.111,                0.91317,                0.85821,                0.93664,                0.84001,                0.54445,                0.51163,                  1.079,             0.00025892,             0.00025892,             0.00025892
                    137,                0.57507,                0.48844,                  1.107,                 0.9003,                0.87786,                0.93792,                 0.8393,                0.54733,                0.51521,                 1.0807,             0.00025512,             0.00025512,             0.00025512
                    138,                0.57661,                 0.4936,                 1.1053,                0.90132,                0.87858,                0.93607,                0.83811,                0.54443,                0.52522,                 1.0797,             0.00025131,             0.00025131,             0.00025131
                    139,                0.57218,                0.48227,                 1.1088,                0.88903,                0.88402,                0.93728,                 0.8392,                0.54491,                0.52308,                   1.08,              0.0002475,              0.0002475,              0.0002475
                    140,                0.57237,                0.49359,                 1.1066,                0.91406,                0.86263,                0.93461,                0.83953,                0.54272,                0.52378,                 1.0792,              0.0002437,              0.0002437,              0.0002437
                    141,                0.56086,                0.48164,                 1.1047,                0.89994,                0.87406,                0.93585,                0.84226,                 0.5403,                0.51556,                 1.0768,             0.00023989,             0.00023989,             0.00023989
                    142,                0.56771,                0.48042,                 1.1066,                0.91081,                0.87218,                0.93981,                0.84448,                0.53969,                0.50727,                 1.0758,             0.00023608,             0.00023608,             0.00023608
                    143,                0.56126,                0.47941,                 1.1005,                0.92304,                0.86546,                0.93993,                0.84398,                0.53914,                0.50619,                 1.0738,             0.00023228,             0.00023228,             0.00023228
                    144,                0.57505,                0.48577,                 1.1062,                0.91262,                0.87474,                0.93944,                0.84387,                0.54153,                0.50797,                 1.0725,             0.00022847,             0.00022847,             0.00022847
                    145,                0.56094,                0.46919,                 1.0985,                0.90892,                0.87109,                0.93898,                0.84291,                0.54323,                0.50765,                 1.0797,             0.00022466,             0.00022466,             0.00022466
                    146,                0.56322,                 0.4706,                 1.0966,                0.90905,                0.87531,                0.93795,                0.84436,                0.53869,                0.51517,                  1.075,             0.00022086,             0.00022086,             0.00022086
                    147,                0.56661,                0.47099,                 1.1018,                  0.921,                0.86368,                0.93893,                0.84444,                0.53955,                 0.5141,                 1.0735,             0.00021705,             0.00021705,             0.00021705
                    148,                0.55664,                0.46713,                 1.0938,                0.91284,                0.87084,                0.93606,                0.84196,                0.53659,                0.52319,                 1.0679,             0.00021324,             0.00021324,             0.00021324
                    149,                0.55894,                0.46107,                 1.0962,                0.91476,                0.86561,                0.93863,                0.84486,                0.53514,                0.51346,                 1.0665,             0.00020944,             0.00020944,             0.00020944
                    150,                0.55305,                0.46251,                 1.0919,                 0.9069,                0.87281,                0.93755,                0.84521,                0.53497,                0.51472,                 1.0688,             0.00020563,             0.00020563,             0.00020563
                    151,                0.55749,                0.45572,                 1.0958,                0.91098,                0.86927,                0.93725,                0.84391,                0.53788,                0.51146,                 1.0702,             0.00020182,             0.00020182,             0.00020182
