                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                0.63851,                 0.4131,                0.98647,                0.36289,                0.31288,                0.27814,                0.12877,                 2.0836,                  2.805,                 2.2061,              0.0001719,              0.0001719,              0.0001719
                    139,                0.64132,                0.40392,                0.98782,                0.38684,                0.28749,                0.28127,                0.13144,                 2.0582,                 2.7639,                 2.1805,             0.00016929,             0.00016929,             0.00016929
                    140,                 0.6405,                0.41067,                0.99243,                0.39021,                0.29733,                0.28976,                0.13726,                 2.0547,                 2.6864,                  2.171,             0.00016669,             0.00016669,             0.00016669
                    141,                0.63635,                0.40949,                0.98638,                0.35891,                0.33136,                0.29116,                 0.1368,                 2.0399,                 2.6478,                 2.1692,             0.00016409,             0.00016409,             0.00016409
                    142,                0.62721,                0.39865,                0.98163,                0.38814,                0.34157,                0.29781,                0.13789,                  2.065,                  2.711,                 2.1951,             0.00016148,             0.00016148,             0.00016148
                    143,                0.62848,                0.39886,                0.98133,                0.38064,                   0.34,                0.30027,                0.13758,                  2.087,                 2.7938,                 2.1961,             0.00015888,             0.00015888,             0.00015888
                    144,                0.62893,                0.40139,                0.98576,                0.32919,                0.31416,                0.26924,                 0.1262,                 2.0714,                 2.7198,                 2.2125,             0.00015627,             0.00015627,             0.00015627
                    145,                0.62104,                 0.3976,                 0.9831,                0.38233,                0.28395,                0.27476,                0.12857,                 2.0763,                 2.7321,                 2.2154,             0.00015367,             0.00015367,             0.00015367
                    146,                0.61817,                 0.3972,                0.97987,                0.43253,                0.30225,                0.28398,                0.13271,                 2.0665,                 2.7348,                 2.2045,             0.00015107,             0.00015107,             0.00015107
                    147,                 0.6162,                0.38822,                0.97512,                 0.4543,                0.26137,                 0.2824,                0.13617,                  2.061,                 2.8414,                  2.171,             0.00014846,             0.00014846,             0.00014846
                    148,                 0.6143,                0.38929,                0.97242,                0.34852,                0.31944,                0.27183,                0.12862,                 2.0611,                 2.8004,                  2.188,             0.00014586,             0.00014586,             0.00014586
                    149,                0.61652,                0.39763,                 0.9803,                  0.381,                0.32201,                0.27885,                 0.1286,                 2.0902,                 2.8547,                  2.222,             0.00014326,             0.00014326,             0.00014326
