                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    123,                0.43037,                0.32413,                0.93727,                0.82372,                0.81235,                0.86134,                0.74761,                0.65613,                0.87227,                 1.1299,             0.00030841,             0.00030841,             0.00030841
                    124,                0.41875,                0.31887,                0.93618,                0.86733,                0.78257,                0.86073,                0.75062,                0.65925,                0.89507,                 1.1342,              0.0003046,              0.0003046,              0.0003046
                    125,                0.42796,                0.32173,                0.94046,                0.85462,                0.79183,                0.86173,                0.75343,                0.65213,                0.89314,                 1.1239,             0.00030079,             0.00030079,             0.00030079
                    126,                0.43147,                0.32517,                0.93375,                0.83623,                0.80893,                0.85911,                0.75001,                0.65435,                0.89299,                 1.1424,             0.00029699,             0.00029699,             0.00029699
                    127,                0.41818,                0.31798,                0.93512,                0.86475,                0.78555,                0.85637,                0.74768,                0.63852,                0.88494,                 1.1105,             0.00029318,             0.00029318,             0.00029318
                    128,                0.42084,                0.32075,                0.93708,                0.88108,                0.78059,                0.86149,                0.75351,                0.64857,                0.87606,                 1.1162,             0.00028937,             0.00028937,             0.00028937
                    129,                0.41823,                0.31851,                 0.9439,                 0.8466,                0.79876,                0.86018,                0.75192,                0.64981,                0.86775,                 1.1282,             0.00028557,             0.00028557,             0.00028557
                    130,                0.42791,                0.33068,                0.94422,                0.85788,                0.79983,                0.86806,                 0.7598,                0.64051,                 0.8361,                 1.1156,             0.00028176,             0.00028176,             0.00028176
                    131,                0.41229,                0.31744,                0.93374,                0.84825,                0.79193,                 0.8531,                0.74278,                0.65627,                0.92293,                 1.1304,             0.00027796,             0.00027796,             0.00027796
                    132,                0.42872,                0.31952,                0.93876,                0.87257,                0.76959,                0.85016,                0.74086,                0.66822,                0.93981,                 1.1357,             0.00027415,             0.00027415,             0.00027415
