                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    131,                 1.0847,                0.90383,                  1.399,                0.33164,                0.28036,                0.26301,                0.11973,                 2.1347,                 2.4622,                 2.4708,             0.00019012,             0.00019012,             0.00019012
                    132,                 1.0711,                0.89506,                 1.3848,                0.35535,                 0.2648,                0.26159,                0.12195,                   2.14,                 2.4668,                 2.4893,             0.00018752,             0.00018752,             0.00018752
                    133,                 1.0793,                0.88564,                 1.3873,                 0.2967,                0.33578,                0.27095,                0.12214,                 2.1641,                 2.4679,                 2.5087,             0.00018492,             0.00018492,             0.00018492
                    134,                 1.0867,                 0.9037,                 1.3978,                0.31331,                0.30091,                0.26797,                0.12041,                 2.1316,                 2.4687,                   2.47,             0.00018231,             0.00018231,             0.00018231
                    135,                 1.0729,                0.90374,                 1.3897,                0.33123,                0.28021,                0.26709,                0.12121,                  2.142,                 2.4387,                 2.4887,             0.00017971,             0.00017971,             0.00017971
                    136,                 1.0731,                0.88703,                 1.3936,                0.28036,                 0.3283,                0.25945,                 0.1202,                  2.142,                 2.4602,                 2.4985,              0.0001771,              0.0001771,              0.0001771
                    137,                 1.0719,                0.88937,                 1.3922,                0.32681,                0.27973,                0.26453,                0.12076,                 2.1329,                 2.4224,                 2.4937,              0.0001745,              0.0001745,              0.0001745
                    138,                 1.0663,                0.88164,                  1.375,                0.35502,                0.26569,                0.26919,                 0.1259,                 2.1357,                  2.432,                 2.5088,              0.0001719,              0.0001719,              0.0001719
                    139,                 1.0659,                 0.8833,                 1.3812,                0.29862,                0.29829,                0.25729,                0.11841,                  2.148,                 2.4977,                 2.5121,             0.00016929,             0.00016929,             0.00016929
                    140,                 1.0713,                0.89768,                 1.3872,                0.28895,                0.29922,                0.25849,                 0.1204,                 2.1429,                 2.4836,                 2.4952,             0.00016669,             0.00016669,             0.00016669
                    141,                  1.072,                0.88533,                 1.3766,                0.35341,                0.31739,                0.26668,                0.12048,                 2.1401,                 2.4256,                 2.5238,             0.00016409,             0.00016409,             0.00016409
                    142,                 1.0577,                0.87082,                 1.3724,                0.42658,                  0.282,                0.26108,                0.11927,                 2.1299,                 2.4667,                  2.494,             0.00016148,             0.00016148,             0.00016148
                    143,                 1.0517,                0.86127,                 1.3621,                0.32771,                0.26929,                 0.2614,                0.12116,                 2.1597,                 2.4399,                 2.5224,             0.00015888,             0.00015888,             0.00015888
                    144,                 1.0655,                0.87468,                   1.38,                 0.2992,                0.29803,                0.26145,                0.12091,                 2.1406,                  2.472,                 2.4964,             0.00015627,             0.00015627,             0.00015627
                    145,                 1.0486,                0.86764,                 1.3705,                0.33428,                0.27621,                0.26546,                0.12057,                 2.1456,                 2.4668,                 2.5105,             0.00015367,             0.00015367,             0.00015367
